reaction_id,reaction_name,reaction_reaction,flux
2AGPG180tipp,2-Acyl-sn-glycero-3-phosphoglycerol (n-C18:0) transporter via facilitated diffusion (periplasm),2agpg180_p --> 2agpg180_c,-6.182593890560237e-13
2AGPG181tipp,2-Acyl-sn-glycero-3-phosphoglycerol (n-C18:1) transporter via facilitated diffusion (periplasm),2agpg181_p --> 2agpg181_c,-4.721261040741487e-13
2AGPGAT120,2-acyl-glycerophospho-glycerol acyltransferase (n-C12:0),2agpg120_c + atp_c + ddca_c --> amp_c + pg120_c + ppi_c,-9.154482995724887e-13
2AGPGAT140,2-acyl-glycerophospho-glycerol acyltransferase (n-C14:0),2agpg140_c + atp_c + ttdca_c --> amp_c + pg140_c + ppi_c,-1.1913659279271948e-12
2AGPGAT141,2-acyl-glycerophospho-glycerol acyltransferase (n-C14:1),2agpg141_c + atp_c + ttdcea_c --> amp_c + pg141_c + ppi_c,-8.42874985339788e-13
2AGPGAT160,2-acyl-glycerophospho-glycerol acyltransferase (n-C16:0),2agpg160_c + atp_c + hdca_c --> amp_c + pg160_c + ppi_c,-7.163292279202882e-13
2AGPGAT161,2-acyl-glycerophospho-glycerol acyltransferase (n-C16:1),2agpg161_c + atp_c + hdcea_c --> amp_c + pg161_c + ppi_c,-9.86097153787188e-13
2AGPGAT180,2-acyl-glycerophospho-glycerol acyltransferase (n-C18:0),2agpg180_c + atp_c + ocdca_c --> amp_c + pg180_c + ppi_c,-7.96698447523819e-13
2AGPGAT181,2-acyl-glycerophospho-glycerol acyltransferase (n-C18:1),2agpg181_c + atp_c + ocdcea_c --> amp_c + pg181_c + ppi_c,-7.005558475069186e-13
2DDARAA,2-dehydro-3-deoxy-D-arabinonate Aldolase,2ddara_c <=> gcald_c + pyr_c,7.860465750519907e-18
2DGULRx,2-dehydro-L-gulonate reductase (NADH),2dhguln_c + h_c + nadh_c --> idon__L_c + nad_c,1.990766743162267e-12
2DHGLCK,Dehydrogluconokinase,2dhglcn_c + atp_c + 2.0 h_c --> 6p2dhglcn_c + adp_c,4.648144532567017e-12
2DHGLCNkt_tpp,2 ketogluconate transporter,2dhglcn_p + h_p --> 2dhglcn_c + h_c,4.648144234291671e-12
2DHGLCNtex,Ketogluconate transport via diffusion  extracellular to periplasm ,2dhglcn_e <=> 2dhglcn_p,1.69136496907296e-12
2HH24DDH,2hh24dd hydratase,2hh24dd_c + h2o_c --> 4h2kpi_c,7.946109070692887e-13
2HH24DDH1,2hh24dd hydratase,2hh24dd_c + h2o_c --> 24dhhed_c,5.508931433946751e-13
2INSD,2-Inosose dehydratase,2ins_c --> dkdi_c + h2o_c,1.7188430213922253e-13
2PGLYCt6,2 Phosphoglycolate transport inout via proton symport,2pglyc_e + h_e <=> 2pglyc_c + h_c,-1.5143043561825561e-12
34DHPACDO,3 4 dihydroxyphenylacetate 2 3 dioxygenase,34dhpacet_c + o2_c --> 5cmhmsa_c + h_c,1.3759610083701086e-12
34HPPOR,4 Hydroxyphenylpyruvateoxygen oxidoreductase,34hpp_c + o2_c --> co2_c + hgentis_c,1.3553970309154427e-13
34dhpactex,Dihydroxyphenylacetaldehyde transport via diffusion (extracellular to periplasm),34dhpac_e <=> 34dhpac_p,-5.501934388563465e-13
3AMACHYD,3-aminoacrylate hydrolase,3amac_c + h2o_c + h_c --> msa_c + nh4_c,2.22117712368623e-12
3HBCOAHL,3-hydroxyisobutyryl-CoA hydrolase,3hibutcoa_c + h2o_c --> 3hmp_c + coa_c + h_c,1.4032550561525514e-12
3HCINNMH,3-hydroxycinnamate hydroxylase,3hcinnm_c + h_c + nadh_c + o2_c --> dhcinnm_c + h2o_c + nad_c,1.2689697293256819e-12
3HPPPNH,3-(3-hydroxy-phenyl)propionate hydroxylase,3hpppn_c + h_c + nadh_c + o2_c --> dhpppn_c + h2o_c + nad_c,3.1552943443835005e-13
3HPTNCOAR,3R 3 Hydroxypentanoyl CoA reductase,3hptcoa_c + nadp_c --> 3oxptcoa_c + h_c + nadph_c,0.0015482250950899703
3HSA,MNXR19078,9ohadd_c --> 3hsa_c,-3.7187508223262553e-17
3M2OPLOXRD,3-Methyl-2-oxopentanoate:lipoamide oxidoreductase(decarboxylating and acceptor-2-methylpropanoylating),3mop_c + h_c + lpam_c --> 2mbdhl_c + co2_c,5.344246685422481e-12
3MBt2pp,H+/Isovalerate symport (periplasm),3mb_p + h_p --> 3mb_c + h_c,-3.737681578272965e-13
3MBt4pp,Na+/Isovalerate symport (periplasm),3mb_p + na1_p --> 3mb_c + na1_c,1.2396998443509677e-12
3MBtex,3-methylbutanoic acid transport via diffusion (extracellular to periplasm),3mb_e <=> 3mb_p,8.659406538191965e-13
3OADPCOAT,3-oxoadipate CoA-transferase,3oxoadp_c + succoa_c --> oxadpcoa_c + succ_c,3.226088678391838e-13
3OXCOAT,3-oxoadipyl-CoA thiolase,coa_c + oxadpcoa_c --> accoa_c + succoa_c,6.955748927171186e-12
3PEPTabcpp,Tripeptide (LalaDgluMdap) transport via ABC system (periplasm),LalaDgluMdap_p + atp_c + h2o_c --> LalaDgluMdap_c + adp_c + h_c + pi_c,5.918751924267558e-13
3PEPTtex,LalaDgluMdap (tripeptide) transport via diffusion (extracellular to periplasm),LalaDgluMdap_e <=> LalaDgluMdap_p,2.1270740197605443e-12
3SALATAi,3-sulfino-alanine transaminase (irreversible),3sala_c + akg_c + h_c <=> 3snpyr_c + glu__L_c,-3.8857576586531305e-05
3_4DHBZ1t_pp,"3,4DHBZ1t LPAREN pp RPAREN ",34dhbz_p + h_p --> 34dhbz_c + h_c,1.2416346643348725e-12
3_4DHBZt2,Protocatechuate outher membrane transport,34dhbz_e <=> 34dhbz_p,1.2416279019787063e-12
42A12BOOXpp,"4-(2-Aminoethyl)-1,2-benzenediol:oxygen oxidoreductase(deaminating)(flavin-containing)",dopa_p + h2o_p + o2_p --> 34dhpac_p + h2o2_p + nh4_p,5.501847921486347e-13
4ABUTD,4-Aminobutyraldehyde:NAD+ oxidoreductase,4abutn_c + h2o_c + nadp_c <=> 4abut_c + 2.0 h_c + nadph_c,-0.001633665065574785
4ABUTabcpp,GABA transport via ABC system  periplasm ,4abut_p + atp_c + h2o_c --> 4abut_c + adp_c + h_c + pi_c,-1.7680695896931597e-12
4ABZGLUH,P-aminobenzoyl-glutamate hydrolase,4abzglu_c + h2o_c <=> 4abz_c + glu__L_c,1.5009469361837446e-12
4ABZGLUtex,P-aminobenzoyl glutamate transport via diffusion (extracellular to periplasm),4abzglu_e <=> 4abzglu_p,1.5009294694643997e-12
4ABZGLUtr,P-aminobenzoyl glutamate:H+ symporter,4abzglu_p + h_p --> 4abzglu_c + h_c,1.500928545572059e-12
4CMLCL_kt,4-CARBOXYMUCONOLACTONE-DECARBOXYLASE-RXN,4cml_c + h_c --> 5odhf2a_c + co2_c,2.9244751117732367e-13
4H2KPILY,4h2kpi Lyase,4h2kpi_c --> pyr_c + sucsal_c,7.946151412572527e-13
4HALDD,Aldehyde dehydrogenase  4 hydroxyphenylacetaldehyde  NAD ,4hoxpacd_c + h2o_c + nad_c <=> 4hphac_c + 2.0 h_c + nadh_c,5.204350405491054e-13
4HBADH,4 hydroxy benzyl alcohol dehydrogenase,4hba_c + nad_c <=> 4hbald_c + h_c + nadh_c,-3.263197946654445e-12
4HBAt,MNXR68734,4hba_e <=> 4hba_c,-1.3727675275766916e-12
4HBCOAH,4-hydroxybutanoyl-CoA dehydratase,4hbutcoa_c --> h2o_c + vaccoa_c,-8.369507670240651e-13
4HBHYOX,4 hydroxybenzoate NADPHoxygen oxidoreductase  3 hydroxylating ,4hbz_c + h_c + nadph_c + o2_c --> 34dhbz_c + h2o_c + nadp_c,-1.5954731008395365e-12
4HBZtex,4-Hydroxybenzoate transport (extracellular),4hbz_e <=> 4hbz_p,1.5976900127021053e-12
4HOXPACMOF,4 hydroxyphenylacetate 3 monooxygenase FADH2,4hphac_c + fadh2_c + o2_c --> 34dhpha_c + fad_c + h2o_c,2.806168336455339e-13
4HOXPACMOF_1,4 hydroxyphenylacetate 3 monooxygenase FADH2,4hoxpac_c + fadh2_c + o2_c --> 34dhpacet_c + fad_c + h2o_c,7.167154727341701e-13
4HOXPACMON,4 hydroxyphenylacetate 3 monooxygenase nadh,4hoxpac_c + h_c + nadh_c + o2_c --> 34dhpacet_c + h2o_c + nad_c,6.592116740529696e-13
4HOXPACt2pp_1,4 hydroxyphenylacetate transport in via proton symport periplasm ,4hoxpac_p + h_p --> 4hoxpac_c + h_c,1.3759790945034285e-12
4HPRO_LT_Et,Trans-4-Hydroxy-L-proline transport (transport mechanism unknown - evidence from biolog data),4hpro_LT_e <=> 4hpro_LT_c,1.0764674679930644e-12
4HPTNCOAK,4 Hydroxypentanoyl CoA kinase,4hptcoa_c + atp_c --> 4poptcoa_c + adp_c + h_c,-7.139592883865668e-13
4HPTNCOAL,4 Hydroxypentanoate CoA ligase,4hptn_c + atp_c + coa_c --> 4hptcoa_c + amp_c + ppi_c,-1.1364455792695476e-12
4HPTNtex,4 Hydroxypentanoate transport via diffusion,4hptn_e <=> 4hptn_p,-1.136447249057807e-12
4HPTNtpp,4 Hydroxypentanoate transport via Na symport,4hptn_p + na1_p --> 4hptn_c + na1_c,-1.13644938165994e-12
4OXPTCOADHx,4 Oxopentanoyl CoA 4 dehydrogenase (NAD),4oxptcoa_c + h_c + nadh_c --> 4hptcoa_c + nad_c,2.623002530446621e-13
4OXPTCOADHy,4 Oxopentanoyl CoA 4 dehydrogenase (NADP),4oxptcoa_c + h_c + nadph_c --> 4hptcoa_c + nadp_c,1.6025396665677694e-13
4OXPTNtex,4 Oxopentanoate transport via diffusion,4oxptn_e <=> 4oxptn_p,4.225010417420149e-13
4OXPTNtpp,4 Oxopentanoate transport via Na symport,4oxptn_p + na1_p --> 4oxptn_c + na1_c,4.225072346900304e-13
4PCPpp,"Tetrapeptide L,D-carboxypeptidase (periplasm)",LalaDgluMdapDala_p + h2o_p --> LalaDgluMdap_p + ala__D_p,-2.748525325288633e-13
4PEPTabcpp,Tetrapeptide (LalaDgluMdapDala) transport via ABC system (periplasm),LalaDgluMdapDala_p + atp_c + h2o_c --> LalaDgluMdapDala_c + adp_c + h_c + pi_c,-6.317673448731167e-13
4POPCOAM,4 (Phosphooxy pentanoyl CoA mutase,4poptcoa_c --> 3ptcoa_c + pi_c,-7.139845466619287e-13
4POPCOAM2,4 (Phosphooxy pentanoyl CoA mutase,3ptcoa_c <=> 2ptcoa_c,-7.138885836643905e-13
4POPCOAM3,4 (Phosphooxy pentanoyl CoA mutase,2ptcoa_c + h2o_c --> 3hptcoa_c,-7.139649934758516e-13
4hoxpactex,4 hydroxyphenylacetate transport via diffusion extracellular to periplasm ,4hoxpac_e <=> 4hoxpac_p,1.3759693185229996e-12
5DGLCNR,5-dehydro-D-gluconate reductase,5dglcn_c + h_c + nadph_c --> glcn_c + nadp_c,6.825395801407196e-11
5DH4DGLCD,5 dehydro 4 deoxyglucarate dehydratase   decarboxylating ,5dh4dglc_c + h_c --> 25dop_c + co2_c + h2o_c,-1.6321300092831706e-12
5DKGR,5-keto-D-gluconate 5-reductase,glcn_c + nad_c <=> 5dglcn_c + h_c + nadh_c,6.626319011180347e-11
5DOAN,5'-deoxyadenosine nuclosidase,dad_5_c + h2o_c --> 5drib_c + ade_c,-1.194074972334387e-12
6HNACMO,6 hydroxynicotinic acid monooxygenase,6hnac_c + 2.0 h_c + nadh_c + o2_c --> co2_c + dhpyr_c + h2o_c + nad_c,-1.2917868882925621e-12
A24T,,a24op_c + coa_c --> accoa_c + ala__D_c,1.7409842502495258e-12
A4HBCT,,accoa_c + h4but_c --> 4hbutcoa_c + ac_c + h_c,-8.369928211992027e-13
AAAN,,acald_c + accoa_c + h_c + nadh_c <=> actn__S_c + coa_c + nad_c,3.9277337892523745e-14
AABTN,4 acetamidobutyrate deacetylase,4aabutn_c + h2o_c --> 4abut_c + ac_c,-6.079004122241833e-13
AACLAM,Acetyl adenylate CoA ligase AMP-forming ,acadl_c + coa_c <=> accoa_c + amp_c,1.3710530947326147e-11
AACOAR_syn,Acetoacetyl CoA reductase,aacoa_c + h_c + nadph_c <=> 3hbcoa__R_c + nadp_c,-0.0012934260949377
AACOAT,Acetoacetyl-CoA:acetate CoA-transferase,acac_c + atp_c + coa_c --> aacoa_c + amp_c + ppi_c,1.0770780467077284e-12
AACPS1,Acyl-[acyl-carrier-protein] synthetase (n-C14:0),ACP_c + atp_c + ttdca_c --> amp_c + myrsACP_c + ppi_c,-1.1978398974593624e-12
AACPS2,Acyl-[acyl-carrier-protein] synthetase  (n-C14:1),ACP_c + atp_c + ttdcea_c --> amp_c + ppi_c + tdeACP_c,-9.260309936564272e-13
AACPS3,Acyl-[acyl-carrier-protein] synthetase  (n-C16:0),ACP_c + atp_c + hdca_c --> amp_c + palmACP_c + ppi_c,-9.007548878550194e-13
AACPS4,Acyl-[acyl-carrier-protein] synthetase  (n-C16:1),ACP_c + atp_c + hdcea_c --> amp_c + hdeACP_c + ppi_c,-1.0326531188231613e-12
AACPS5,Acyl-[acyl-carrier-protein] synthetase  (n-C18:1),ACP_c + atp_c + ocdcea_c --> amp_c + octeACP_c + ppi_c,-6.516392566151411e-13
AACPS6,Acyl-[acyl-carrier-protein] synthetase  (n-C18:0),ACP_c + atp_c + ocdca_c --> amp_c + ocdcaACP_c + ppi_c,-6.099708196199504e-13
AACPS7,Acyl-[acyl-carrier-protein] synthetase  (n-C12:0),ACP_c + atp_c + ddca_c --> amp_c + ddcaACP_c + ppi_c,-9.639125133643625e-13
AACPS8,Acyl-[acyl-carrier-protein] synthetase  (n-C10:0),ACP_c + atp_c + dca_c --> amp_c + dcaACP_c + ppi_c,-1.2070538772625329e-12
AACPS9,Acyl-[acyl-carrier-protein] synthetase  (n-C8:0),ACP_c + atp_c + octa_c --> amp_c + ocACP_c + ppi_c,-1.2070537033135398e-12
AACT,,accoa_c + akg_c + h2o_c + 2.0 h_c <=> coa_c + hcit_c,-1.4211811306778788e-11
AACTOOR,Aminoacetone:oxygen oxidoreductase(deaminating)(flavin-containing),aact_c + h2o_c + o2_c --> h2o2_c + mthgxl_c + nh4_c,7.916362958672633e-14
AADa,,aad_c + coa_c <=> accoa_c + amp_c,-0.007808630375975569
AADb,,ac_c + atp_c <=> aad_c + ppi_c,-0.007808630375975455
AALDCDLsi,Aminoacetaldehyde CO2 ligase  spontaneous reaction ,2amsa_c + h_c --> aacald_c + co2_c,-1.830386107932211e-12
AALDH,Aryl alcohol dehydrogenase,nadh_c + pacald_c <=> nad_c + pea_c,-1.6416764332295047e-12
AASAD3,L-aminoadipate-semialdehyde dehydrogenase (NADH),L2aadp6sa_c + h2o_c + nad_c --> L2aadp_c + 2.0 h_c + nadh_c,1.4211780846241163e-11
AATA,2 aminoadipate transaminase,2oxoadp_c + glu__L_c <=> L2aadp_c + akg_c,-1.4211780623857306e-11
ABG4t2,,abg4_e + h_e --> abg4_c + h_c,0.0
ABTA,4-aminobutyrate transaminase,4abut_c + akg_c --> glu__L_c + sucsal_c,2.5151824322949385e-12
ABTt,L arabinitol transport via passive diffusion,abt_e <=> abt_c,9.683439471688772e-18
ABUTD,Aminobutyraldehyde dehydrogenase,4abutn_c + h2o_c + nad_c --> 4abut_c + 2.0 h_c + nadh_c,0.0016336650693396168
ABUTt2pp,4-aminobutyrate transport in via proton symport (periplasm),4abut_p + h_p --> 4abut_c + h_c,1.4506421325362954e-13
ABUTt2r,4 aminobutyrate reversible transport in via proton symport,4abut_e + h_e --> 4abut_c + h_c,2.4740089723743677e-12
ACACCT,Acetyl-CoA:acetoacetyl-CoA transferase,acac_c + accoa_c --> aacoa_c + ac_c,1.905145376475406e-12
ACACT1r,Acetyl-CoA C-acetyltransferase,2.0 accoa_c <=> aacoa_c + coa_c,0.03583646340121134
ACACT2r,Acetyl-CoA C-acyltransferase (butanoyl-CoA) (r),accoa_c + btcoa_c <=> 3ohcoa_c + coa_c,1.4668831253839e-11
ACACT3r,Acetyl-CoA C-acyltransferase (hexanoyl-CoA) (r),accoa_c + hxcoa_c <=> 3oocoa_c + coa_c,1.2766313180201383e-11
ACACT4r,Acetyl-CoA C-acyltransferase (octanoyl-CoA) (r),accoa_c + occoa_c <=> 3odcoa_c + coa_c,1.0909463219951898e-11
ACACT5r,Acetyl-CoA C-acyltransferase (decanoyl-CoA) (r),accoa_c + dcacoa_c <=> 3oddcoa_c + coa_c,9.548617105337165e-12
ACACT6r,Acetyl-CoA C-acyltransferase (dodecanoyl-CoA) (r),accoa_c + ddcacoa_c <=> 3otdcoa_c + coa_c,7.911373058402948e-10
ACACT7r,Acetyl-CoA C-acyltransferase (tetradecanoyl-CoA) (r),accoa_c + tdcoa_c <=> 3ohdcoa_c + coa_c,0.002055722649885113
ACACT8r,"Acetyl-CoA acyltransferase (hexadecanoyl-CoA), (r)",3ohodcoa_c + coa_c <=> accoa_c + pmtcoa_c,-7.857810929712272e-10
ACAC_Et,Acetoacetate transport (transport mechanism unknown - evidence from biolog data),acac_e <=> acac_c,-0.03583646338104465
ACACt2pp,Acetoacetate transport via proton symport  (periplasm),acac_p + h_p --> acac_c + h_c,-6.138149201926573e-13
ACACtex,Acetoacetate transport via diffusion (extracellular to periplasm),acac_e <=> acac_p,-6.138149203402293e-13
ACALD,Acetaldehyde dehydrogenase (acetylating),acald_c + coa_c + nad_c <=> accoa_c + h_c + nadh_c,-0.006587866420695048
ACALDt,Acetaldehyde reversible transport,acald_e <=> acald_c,-0.006587866338077706
ACCOAC,Acetyl-CoA carboxylase,accoa_c + atp_c + hco3_c --> adp_c + h_c + malcoa_c + pi_c,-1.4363351857497379e-12
ACCOAL,Acetate-CoA ligase (ADP-forming),atp_c + coa_c + ppa_c --> adp_c + pi_c + ppcoa_c,0.0008943936196237318
ACGAMK,N-acetylglucosamine kinase,acgam_c + atp_c --> acgam6p_c + adp_c + h_c,1.3327682565449095e-12
ACGAMPM,Phosphoacetylglucosamine mutase,acgam6p_c <=> acgam1p_c,2.3333765475364032e-14
ACGApts,N-Acetyl-D-glucosamine transport via PEP:Pyr PTS,acgam_e + pep_c --> acgam6p_c + pyr_c,6.625165864914222e-13
ACGAptspp,N-Acetyl-D-glucosamine transport via PEP:Pyr PTS  (periplasm),acgam_p + pep_c --> acgam6p_c + pyr_c,6.83289809305895e-13
ACGAtex,N-Acetyl-D-glucosamine transport via diffusion (extracellular to periplasm),acgam_e <=> acgam_p,6.832854807446484e-13
ACGK,Acetylglutamate kinase,acglu_c + atp_c --> acg5p_c + adp_c,-1.7111703970603803e-12
ACGS,N-acetylglutamate synthase,accoa_c + glu__L_c --> acglu_c + coa_c + h_c,-1.046191562877999e-12
ACHBS,2-aceto-2-hydroxybutanoate synthase,2obut_c + h_c + pyr_c --> 2ahbut_c + co2_c,4.073551032630062e-13
ACKr,Acetate kinase,ac_c + atp_c <=> actp_c + adp_c,0.0017924395669715572
ACLS,Acetolactate synthase,h_c + 2.0 pyr_c --> alac__S_c + co2_c,-8.296338989196189e-13
ACLS_a,Acetolactate synthase,h_c + pyr_c + thmpp_c --> co2_c + hethmpp_c,-7.525293514996853e-13
ACLS_d,2-alpha-Hydroxyethylthiamine diphosphate lipoamide ,hethmpp_c + lpam_c <=> adhlam_c + thmpp_c,-7.163321151526514e-12
ACLSb,Acetolactate synthase (step 2),2ahethmpp_c + pyr_c --> alac__S_c + thmpp_c,8.699882886020465e-11
ACM6PH,N-acetylmuramate 6-phosphate hydrolase,acmum6p_c + h2o_c --> acgam6p_c + lac__D_c,1.332772334603986e-12
ACMANApts,N-acetyl-D-mannosamine transport via PTS,acmana_e + pep_c --> acmanap_c + pyr_c,0.0
ACNAMt2pp,N-acetylneuraminate proton symport (periplasm),acnam_p + h_p --> acnam_c + h_c,1.6957355782984244e-12
ACNAMtex,N-acetylneuraminate transport via diffusion (extracellular to periplasm),acnam_e <=> acnam_p,1.6957355363139543e-12
ACNML,N-Acetylneuraminate lyase,acnam_c --> acmana_c + pyr_c,1.6957426495233032e-12
ACOAD1,Acyl-CoA dehydrogenase (butanoyl-CoA),b2coa_c + h_c + nadh_c --> btcoa_c + nad_c,0.0023408887762539055
ACOAD10f,Acyl CoA dehydrogenase  heptanoyl CoA ,fad_c + 2.0 h_c + hptcoa_c <=> fadh2_c + hp2coa_c,4.429765261947257e-17
ACOAD14f,Acyl CoA dehydrogenase  Phenyloctanoyl CoA ,fad_c + 2.0 h_c + poctacoa_c <=> fadh2_c + pocta2coa_c,-3.856329250612016e-17
ACOAD15f,Acyl CoA dehydrogenase  Phenylheptanoyl CoA ,fad_c + 2.0 h_c + phpcoa_c <=> fadh2_c + php2coa_c,-2.784774338820202e-17
ACOAD16f,Acyl CoA dehydrogenase  Phenylhexanoyl CoA ,fad_c + 2.0 h_c + phxacoa_c <=> fadh2_c + phxa2coa_c,-1.3193491065551389e-17
ACOAD17f,Acyl CoA dehydrogenase  Phenylpentanoyl CoA ,fad_c + 2.0 h_c + pptcoa_c <=> fadh2_c + ppt2coa_c,-1.1889531488856677e-16
ACOAD18f,Acyl CoA dehydrogenase  Phenylbutyryl CoA ,fad_c + 2.0 h_c + pbcoa_c <=> fadh2_c + pb2coa_c,-1.0441428080362964e-17
ACOAD1f,Acyl-CoA dehydrogenase (butanoyl-CoA),btcoa_c + fad_c --> b2coa_c + fadh2_c,0.005454596675381163
ACOAD1fr,Acyl-CoA dehydrogenase (butanoyl-CoA),b2coa_c + fadh2_c --> btcoa_c + fad_c,0.0031137077982057995
ACOAD2,Acyl-CoA dehydrogenase (hexanoyl-CoA),h_c + hx2coa_c + nadh_c <=> hxcoa_c + nad_c,-0.001437260072504147
ACOAD20,Acyl CoA dehydrogenase  2 methylbutnoyl CoA ,2.0 2mbcoa_c + o2_c --> 2.0 2mb2coa_c + 2.0 h2o_c,-1.322821353297331e-12
ACOAD22f,Acyl CoA dehydrogenase  vaccenyl CoA ,fad_c + vacccoa_c <=> fadh2_c + vacc2coa_c,-9.475634646277663e-13
