reaction_id,reaction_name,reaction_reaction,flux
2AGPEAT181,2-acyl-glycerophospho-ethanolamine acyltransferase (n-C18:1),2agpe181_c + atp_c + ocdcea_c --> amp_c + pe181_c + ppi_c,-4.965569751727715e-13
2AGPG120tipp,2-Acyl-sn-glycero-3-phosphoglycerol (n-C12:0) transporter via facilitated diffusion (periplasm),2agpg120_p --> 2agpg120_c,-1.9518231905866257e-13
2AGPG140tipp,2-Acyl-sn-glycero-3-phosphoglycerol (n-C14:0) transporter via facilitated diffusion (periplasm),2agpg140_p --> 2agpg140_c,-2.9321275708165376e-13
2AGPG141tipp,2-Acyl-sn-glycero-3-phosphoglycerol (n-C14:1) transporter via facilitated diffusion (periplasm),2agpg141_p --> 2agpg141_c,-9.599652007185423e-14
2AGPG160tipp,2-Acyl-sn-glycero-3-phosphoglycerol (n-C16:0) transporter via facilitated diffusion (periplasm),2agpg160_p --> 2agpg160_c,2.764608870275508e-13
2AGPG161tipp,2-Acyl-sn-glycero-3-phosphoglycerol (n-C16:1) transporter via facilitated diffusion (periplasm),2agpg161_p --> 2agpg161_c,1.2179450257119365e-14
2AGPG180tipp,2-Acyl-sn-glycero-3-phosphoglycerol (n-C18:0) transporter via facilitated diffusion (periplasm),2agpg180_p --> 2agpg180_c,4.8075835774133965e-14
2AGPG181tipp,2-Acyl-sn-glycero-3-phosphoglycerol (n-C18:1) transporter via facilitated diffusion (periplasm),2agpg181_p --> 2agpg181_c,1.1079303399078753e-13
2AGPGAT120,2-acyl-glycerophospho-glycerol acyltransferase (n-C12:0),2agpg120_c + atp_c + ddca_c --> amp_c + pg120_c + ppi_c,-4.361914617343475e-13
2AGPGAT140,2-acyl-glycerophospho-glycerol acyltransferase (n-C14:0),2agpg140_c + atp_c + ttdca_c --> amp_c + pg140_c + ppi_c,-2.932150083108577e-13
2AGPGAT141,2-acyl-glycerophospho-glycerol acyltransferase (n-C14:1),2agpg141_c + atp_c + ttdcea_c --> amp_c + pg141_c + ppi_c,-3.516785722009598e-13
2AGPGAT160,2-acyl-glycerophospho-glycerol acyltransferase (n-C16:0),2agpg160_c + atp_c + hdca_c --> amp_c + pg160_c + ppi_c,-3.183336843187662e-14
2AGPGAT161,2-acyl-glycerophospho-glycerol acyltransferase (n-C16:1),2agpg161_c + atp_c + hdcea_c --> amp_c + pg161_c + ppi_c,-5.011820620924525e-13
2AGPGAT180,2-acyl-glycerophospho-glycerol acyltransferase (n-C18:0),2agpg180_c + atp_c + ocdca_c --> amp_c + pg180_c + ppi_c,-2.2796495449305197e-13
2AGPGAT181,2-acyl-glycerophospho-glycerol acyltransferase (n-C18:1),2agpg181_c + atp_c + ocdcea_c --> amp_c + pg181_c + ppi_c,-1.7099247410585237e-13
2DDARAA,2-dehydro-3-deoxy-D-arabinonate Aldolase,2ddara_c <=> gcald_c + pyr_c,-9.75781955236954e-19
2DGULRx,2-dehydro-L-gulonate reductase (NADH),2dhguln_c + h_c + nadh_c --> idon__L_c + nad_c,1.1397778998399832e-12
2DHGLCK,Dehydrogluconokinase,2dhglcn_c + atp_c + 2.0 h_c --> 6p2dhglcn_c + adp_c,5.237058855374264e-13
2DHGLCNkt_tpp,2 ketogluconate transporter,2dhglcn_p + h_p --> 2dhglcn_c + h_c,5.237076148122908e-13
2DHGLCNtex,Ketogluconate transport via diffusion  extracellular to periplasm ,2dhglcn_e <=> 2dhglcn_p,1.0773744555205122e-12
2HH24DDH,2hh24dd hydratase,2hh24dd_c + h2o_c --> 4h2kpi_c,9.696402489678152e-13
2HH24DDH1,2hh24dd hydratase,2hh24dd_c + h2o_c --> 24dhhed_c,6.791805886270211e-13
2INSD,2-Inosose dehydratase,2ins_c --> dkdi_c + h2o_c,3.809772973532471e-13
2PGLYCt6,2 Phosphoglycolate transport inout via proton symport,2pglyc_e + h_e <=> 2pglyc_c + h_c,-8.751649633169908e-13
34DHPACDO,3 4 dihydroxyphenylacetate 2 3 dioxygenase,34dhpacet_c + o2_c --> 5cmhmsa_c + h_c,9.945447313039734e-13
34HPPOR,4 Hydroxyphenylpyruvateoxygen oxidoreductase,34hpp_c + o2_c --> co2_c + hgentis_c,-3.673618897312778e-13
34dhpactex,Dihydroxyphenylacetaldehyde transport via diffusion (extracellular to periplasm),34dhpac_e <=> 34dhpac_p,-4.634252739995168e-13
3AMACHYD,3-aminoacrylate hydrolase,3amac_c + h2o_c + h_c --> msa_c + nh4_c,1.878449249422164e-12
3HBCOAHL,3-hydroxyisobutyryl-CoA hydrolase,3hibutcoa_c + h2o_c --> 3hmp_c + coa_c + h_c,1.1751128549972982e-12
3HCINNMH,3-hydroxycinnamate hydroxylase,3hcinnm_c + h_c + nadh_c + o2_c --> dhcinnm_c + h2o_c + nad_c,7.558047106320775e-13
3HPPPNH,3-(3-hydroxy-phenyl)propionate hydroxylase,3hpppn_c + h_c + nadh_c + o2_c --> dhpppn_c + h2o_c + nad_c,4.5356549602219605e-13
3HPTNCOAR,3R 3 Hydroxypentanoyl CoA reductase,3hptcoa_c + nadp_c --> 3oxptcoa_c + h_c + nadph_c,0.0013179450617629453
3HSA,MNXR19078,9ohadd_c --> 3hsa_c,-2.5581346357179288e-17
3M2OPLOXRD,3-Methyl-2-oxopentanoate:lipoamide oxidoreductase(decarboxylating and acceptor-2-methylpropanoylating),3mop_c + h_c + lpam_c --> 2mbdhl_c + co2_c,2.3385975509484086e-12
3MBt2pp,H+/Isovalerate symport (periplasm),3mb_p + h_p --> 3mb_c + h_c,1.2806650012860927e-13
3MBt4pp,Na+/Isovalerate symport (periplasm),3mb_p + na1_p --> 3mb_c + na1_c,5.074838924117903e-13
3MBtex,3-methylbutanoic acid transport via diffusion (extracellular to periplasm),3mb_e <=> 3mb_p,6.355568853322407e-13
3OADPCOAT,3-oxoadipate CoA-transferase,3oxoadp_c + succoa_c --> oxadpcoa_c + succ_c,0.019234165755465042
3OXCOAT,3-oxoadipyl-CoA thiolase,coa_c + oxadpcoa_c --> accoa_c + succoa_c,0.019234165758098602
3PEPTabcpp,Tripeptide (LalaDgluMdap) transport via ABC system (periplasm),LalaDgluMdap_p + atp_c + h2o_c --> LalaDgluMdap_c + adp_c + h_c + pi_c,1.8545585376495174e-13
3PEPTtex,LalaDgluMdap (tripeptide) transport via diffusion (extracellular to periplasm),LalaDgluMdap_e <=> LalaDgluMdap_p,1.0799697283131804e-12
3SALATAi,3-sulfino-alanine transaminase (irreversible),3sala_c + akg_c + h_c <=> 3snpyr_c + glu__L_c,-3.227931465547489e-05
3_4DHBZ1t_pp,"3,4DHBZ1t LPAREN pp RPAREN ",34dhbz_p + h_p --> 34dhbz_c + h_c,-1.1547932239042356e-13
3_4DHBZt2,Protocatechuate outher membrane transport,34dhbz_e <=> 34dhbz_p,-1.1547530776743673e-13
42A12BOOXpp,"4-(2-Aminoethyl)-1,2-benzenediol:oxygen oxidoreductase(deaminating)(flavin-containing)",dopa_p + h2o_p + o2_p --> 34dhpac_p + h2o2_p + nh4_p,4.634340984769499e-13
4ABUTD,4-Aminobutyraldehyde:NAD+ oxidoreductase,4abutn_c + h2o_c + nadp_c <=> 4abut_c + 2.0 h_c + nadph_c,-2.8647542047984323e-10
4ABUTabcpp,GABA transport via ABC system  periplasm ,4abut_p + atp_c + h2o_c --> 4abut_c + adp_c + h_c + pi_c,-8.504809660049199e-13
4ABZGLUH,P-aminobenzoyl-glutamate hydrolase,4abzglu_c + h2o_c <=> 4abz_c + glu__L_c,5.062035859926262e-13
4ABZGLUtex,P-aminobenzoyl glutamate transport via diffusion (extracellular to periplasm),4abzglu_e <=> 4abzglu_p,5.062150478307102e-13
4ABZGLUtr,P-aminobenzoyl glutamate:H+ symporter,4abzglu_p + h_p --> 4abzglu_c + h_c,5.062009555861179e-13
4CMLCL_kt,4-CARBOXYMUCONOLACTONE-DECARBOXYLASE-RXN,4cml_c + h_c --> 5odhf2a_c + co2_c,5.032761154349167e-14
4H2KPILY,4h2kpi Lyase,4h2kpi_c --> pyr_c + sucsal_c,9.696332253067932e-13
4HALDD,Aldehyde dehydrogenase  4 hydroxyphenylacetaldehyde  NAD ,4hoxpacd_c + h2o_c + nad_c <=> 4hphac_c + 2.0 h_c + nadh_c,1.3331769499122514e-12
4HBADH,4 hydroxy benzyl alcohol dehydrogenase,4hba_c + nad_c <=> 4hbald_c + h_c + nadh_c,-1.516933585890805e-12
4HBAt,MNXR68734,4hba_e <=> 4hba_c,-5.490943673381093e-13
4HBCOAH,4-hydroxybutanoyl-CoA dehydratase,4hbutcoa_c --> h2o_c + vaccoa_c,5.8876928233179245e-12
4HBHYOX,4 hydroxybenzoate NADPHoxygen oxidoreductase  3 hydroxylating ,4hbz_c + h_c + nadph_c + o2_c --> 34dhbz_c + h2o_c + nadp_c,-7.870253315111404e-13
4HBZtex,4-Hydroxybenzoate transport (extracellular),4hbz_e <=> 4hbz_p,6.840271612162309e-13
4HOXPACMOF,4 hydroxyphenylacetate 3 monooxygenase FADH2,4hphac_c + fadh2_c + o2_c --> 34dhpha_c + fad_c + h2o_c,8.109365645893925e-13
4HOXPACMOF_1,4 hydroxyphenylacetate 3 monooxygenase FADH2,4hoxpac_c + fadh2_c + o2_c --> 34dhpacet_c + fad_c + h2o_c,6.049802125240602e-13
4HOXPACMON,4 hydroxyphenylacetate 3 monooxygenase nadh,4hoxpac_c + h_c + nadh_c + o2_c --> 34dhpacet_c + h2o_c + nad_c,3.896266534337348e-13
4HOXPACt2pp_1,4 hydroxyphenylacetate transport in via proton symport periplasm ,4hoxpac_p + h_p --> 4hoxpac_c + h_c,9.945933933662327e-13
4HPRO_LT_Et,Trans-4-Hydroxy-L-proline transport (transport mechanism unknown - evidence from biolog data),4hpro_LT_e <=> 4hpro_LT_c,1.23556150738525e-13
4HPTNCOAK,4 Hydroxypentanoyl CoA kinase,4hptcoa_c + atp_c --> 4poptcoa_c + adp_c + h_c,1.8338280071234145e-13
4HPTNCOAL,4 Hydroxypentanoate CoA ligase,4hptn_c + atp_c + coa_c --> 4hptcoa_c + amp_c + ppi_c,-2.5243178906938406e-13
4HPTNtex,4 Hydroxypentanoate transport via diffusion,4hptn_e <=> 4hptn_p,-2.524058912673979e-13
4HPTNtpp,4 Hydroxypentanoate transport via Na symport,4hptn_p + na1_p --> 4hptn_c + na1_c,-2.5241117424716205e-13
4OXPTCOADHx,4 Oxopentanoyl CoA 4 dehydrogenase (NAD),4oxptcoa_c + h_c + nadh_c --> 4hptcoa_c + nad_c,2.292643313288625e-13
4OXPTCOADHy,4 Oxopentanoyl CoA 4 dehydrogenase (NADP),4oxptcoa_c + h_c + nadph_c --> 4hptcoa_c + nadp_c,2.0674198757632207e-13
4OXPTNtex,4 Oxopentanoate transport via diffusion,4oxptn_e <=> 4oxptn_p,4.358793490968496e-13
4OXPTNtpp,4 Oxopentanoate transport via Na symport,4oxptn_p + na1_p --> 4oxptn_c + na1_c,4.358863799582657e-13
4PCPpp,"Tetrapeptide L,D-carboxypeptidase (periplasm)",LalaDgluMdapDala_p + h2o_p --> LalaDgluMdap_p + ala__D_p,-2.1336210663155785e-13
4PEPTabcpp,Tetrapeptide (LalaDgluMdapDala) transport via ABC system (periplasm),LalaDgluMdapDala_p + atp_c + h2o_c --> LalaDgluMdapDala_c + adp_c + h_c + pi_c,-3.2878703582223287e-13
4POPCOAM,4 (Phosphooxy pentanoyl CoA mutase,4poptcoa_c --> 3ptcoa_c + pi_c,1.8343579096404418e-13
4POPCOAM2,4 (Phosphooxy pentanoyl CoA mutase,3ptcoa_c <=> 2ptcoa_c,1.8336504190030745e-13
4POPCOAM3,4 (Phosphooxy pentanoyl CoA mutase,2ptcoa_c + h2o_c --> 3hptcoa_c,1.8332794418188942e-13
4hoxpactex,4 hydroxyphenylacetate transport via diffusion extracellular to periplasm ,4hoxpac_e <=> 4hoxpac_p,9.945787938182027e-13
5DGLCNR,5-dehydro-D-gluconate reductase,5dglcn_c + h_c + nadph_c --> glcn_c + nadp_c,9.606911532625191e-11
5DH4DGLCD,5 dehydro 4 deoxyglucarate dehydratase   decarboxylating ,5dh4dglc_c + h_c --> 25dop_c + co2_c + h2o_c,-2.950351251586534e-13
5DKGR,5-keto-D-gluconate 5-reductase,glcn_c + nad_c <=> 5dglcn_c + h_c + nadh_c,9.492928898470129e-11
5DOAN,5'-deoxyadenosine nuclosidase,dad_5_c + h2o_c --> 5drib_c + ade_c,-8.191254528013548e-13
6HNACMO,6 hydroxynicotinic acid monooxygenase,6hnac_c + 2.0 h_c + nadh_c + o2_c --> co2_c + dhpyr_c + h2o_c + nad_c,-2.6755492432986983e-13
A24T,,a24op_c + coa_c --> accoa_c + ala__D_c,9.090214413741801e-13
A4HBCT,,accoa_c + h4but_c --> 4hbutcoa_c + ac_c + h_c,5.88771081359297e-12
AAAN,,acald_c + accoa_c + h_c + nadh_c <=> actn__S_c + coa_c + nad_c,-1.565071653547058e-13
AABTN,4 acetamidobutyrate deacetylase,4aabutn_c + h2o_c --> 4abut_c + ac_c,2.8149676443882514e-13
AACLAM,Acetyl adenylate CoA ligase AMP-forming ,acadl_c + coa_c <=> accoa_c + amp_c,1.543185246472359e-11
AACOAR_syn,Acetoacetyl CoA reductase,aacoa_c + h_c + nadph_c <=> 3hbcoa__R_c + nadp_c,-0.0008814392068267362
AACOAT,Acetoacetyl-CoA:acetate CoA-transferase,acac_c + atp_c + coa_c --> aacoa_c + amp_c + ppi_c,1.043775648361791e-11
AACPS1,Acyl-[acyl-carrier-protein] synthetase (n-C14:0),ACP_c + atp_c + ttdca_c --> amp_c + myrsACP_c + ppi_c,-2.374713759498969e-13
AACPS2,Acyl-[acyl-carrier-protein] synthetase  (n-C14:1),ACP_c + atp_c + ttdcea_c --> amp_c + ppi_c + tdeACP_c,7.682559426482387e-13
AACPS3,Acyl-[acyl-carrier-protein] synthetase  (n-C16:0),ACP_c + atp_c + hdca_c --> amp_c + palmACP_c + ppi_c,7.939156828299082e-13
AACPS4,Acyl-[acyl-carrier-protein] synthetase  (n-C16:1),ACP_c + atp_c + hdcea_c --> amp_c + hdeACP_c + ppi_c,2.0682341321365083e-13
AACPS5,Acyl-[acyl-carrier-protein] synthetase  (n-C18:1),ACP_c + atp_c + ocdcea_c --> amp_c + octeACP_c + ppi_c,1.402034497066918e-12
AACPS6,Acyl-[acyl-carrier-protein] synthetase  (n-C18:0),ACP_c + atp_c + ocdca_c --> amp_c + ocdcaACP_c + ppi_c,1.3069690549995256e-12
AACPS7,Acyl-[acyl-carrier-protein] synthetase  (n-C12:0),ACP_c + atp_c + ddca_c --> amp_c + ddcaACP_c + ppi_c,6.196501859625152e-13
AACPS8,Acyl-[acyl-carrier-protein] synthetase  (n-C10:0),ACP_c + atp_c + dca_c --> amp_c + dcaACP_c + ppi_c,-2.396932820461793e-13
AACPS9,Acyl-[acyl-carrier-protein] synthetase  (n-C8:0),ACP_c + atp_c + octa_c --> amp_c + ocACP_c + ppi_c,-2.3969173774821866e-13
AACT,,accoa_c + akg_c + h2o_c + 2.0 h_c <=> coa_c + hcit_c,-1.8784473217355047e-11
AACTOOR,Aminoacetone:oxygen oxidoreductase(deaminating)(flavin-containing),aact_c + h2o_c + o2_c --> h2o2_c + mthgxl_c + nh4_c,1.535105830010192e-12
AADa,,aad_c + coa_c <=> accoa_c + amp_c,-0.007691440495587375
AADb,,ac_c + atp_c <=> aad_c + ppi_c,-0.0076914404955872396
AALDCDLsi,Aminoacetaldehyde CO2 ligase  spontaneous reaction ,2amsa_c + h_c --> aacald_c + co2_c,-8.942689105112785e-13
AALDH,Aryl alcohol dehydrogenase,nadh_c + pacald_c <=> nad_c + pea_c,-5.73497235300185e-13
AASAD3,L-aminoadipate-semialdehyde dehydrogenase (NADH),L2aadp6sa_c + h2o_c + nad_c --> L2aadp_c + 2.0 h_c + nadh_c,1.878450545852038e-11
AATA,2 aminoadipate transaminase,2oxoadp_c + glu__L_c <=> L2aadp_c + akg_c,-1.8784504876058483e-11
ABG4t2,,abg4_e + h_e --> abg4_c + h_c,0.0
ABTA,4-aminobutyrate transaminase,4abut_c + akg_c --> glu__L_c + sucsal_c,-3.818717109139745e-13
ABTt,L arabinitol transport via passive diffusion,abt_e <=> abt_c,-2.040057677638301e-17
ABUTD,Aminobutyraldehyde dehydrogenase,4abutn_c + h2o_c + nad_c --> 4abut_c + 2.0 h_c + nadh_c,2.8655077461561573e-10
ABUTt2pp,4-aminobutyrate transport in via proton symport (periplasm),4abut_p + h_p --> 4abut_c + h_c,1.3887400613912216e-13
ABUTt2r,4 aminobutyrate reversible transport in via proton symport,4abut_e + h_e --> 4abut_c + h_c,1.8930059169387258e-12
ACACCT,Acetyl-CoA:acetoacetyl-CoA transferase,acac_c + accoa_c --> aacoa_c + ac_c,3.681364829915219e-11
ACACT1r,Acetyl-CoA C-acetyltransferase,2.0 accoa_c <=> aacoa_c + coa_c,0.00441469093069588
ACACT2r,Acetyl-CoA C-acyltransferase (butanoyl-CoA) (r),accoa_c + btcoa_c <=> 3ohcoa_c + coa_c,1.8582575582459793e-11
ACACT3r,Acetyl-CoA C-acyltransferase (hexanoyl-CoA) (r),accoa_c + hxcoa_c <=> 3oocoa_c + coa_c,1.770364931041879e-11
ACACT4r,Acetyl-CoA C-acyltransferase (octanoyl-CoA) (r),accoa_c + occoa_c <=> 3odcoa_c + coa_c,1.6599319141441526e-11
ACACT5r,Acetyl-CoA C-acyltransferase (decanoyl-CoA) (r),accoa_c + dcacoa_c <=> 3oddcoa_c + coa_c,1.608541945474773e-11
ACACT6r,Acetyl-CoA C-acyltransferase (dodecanoyl-CoA) (r),accoa_c + ddcacoa_c <=> 3otdcoa_c + coa_c,4.462708475330701e-10
ACACT7r,Acetyl-CoA C-acyltransferase (tetradecanoyl-CoA) (r),accoa_c + tdcoa_c <=> 3ohdcoa_c + coa_c,5.591689984305037e-10
ACACT8r,"Acetyl-CoA acyltransferase (hexadecanoyl-CoA), (r)",3ohodcoa_c + coa_c <=> accoa_c + pmtcoa_c,-4.41884509018442e-10
ACAC_Et,Acetoacetate transport (transport mechanism unknown - evidence from biolog data),acac_e <=> acac_c,-0.004414690917717655
ACACt2pp,Acetoacetate transport via proton symport  (periplasm),acac_p + h_p --> acac_c + h_c,8.714868757270044e-13
ACACtex,Acetoacetate transport via diffusion (extracellular to periplasm),acac_e <=> acac_p,8.714868761623816e-13
ACALD,Acetaldehyde dehydrogenase (acetylating),acald_c + coa_c + nad_c <=> accoa_c + h_c + nadh_c,-5.258233586502743e-12
ACALDt,Acetaldehyde reversible transport,acald_e <=> acald_c,-1.6783259365829227e-12
ACCOAC,Acetyl-CoA carboxylase,accoa_c + atp_c + hco3_c --> adp_c + h_c + malcoa_c + pi_c,-5.273836083742635e-13
ACCOAL,Acetate-CoA ligase (ADP-forming),atp_c + coa_c + ppa_c --> adp_c + pi_c + ppcoa_c,0.0017171163365408116
ACGAMK,N-acetylglucosamine kinase,acgam_c + atp_c --> acgam6p_c + adp_c + h_c,1.541980934471396e-12
ACGAMPM,Phosphoacetylglucosamine mutase,acgam6p_c <=> acgam1p_c,4.9741460950158967e-14
ACGApts,N-Acetyl-D-glucosamine transport via PEP:Pyr PTS,acgam_e + pep_c --> acgam6p_c + pyr_c,5.201033768069694e-13
ACGAptspp,N-Acetyl-D-glucosamine transport via PEP:Pyr PTS  (periplasm),acgam_p + pep_c --> acgam6p_c + pyr_c,5.263746215506884e-13
ACGAtex,N-Acetyl-D-glucosamine transport via diffusion (extracellular to periplasm),acgam_e <=> acgam_p,5.263772761002412e-13
ACGK,Acetylglutamate kinase,acglu_c + atp_c --> acg5p_c + adp_c,-7.078732582639438e-13
ACGS,N-acetylglutamate synthase,accoa_c + glu__L_c --> acglu_c + coa_c + h_c,-1.5524238474353768e-13
ACHBS,2-aceto-2-hydroxybutanoate synthase,2obut_c + h_c + pyr_c --> 2ahbut_c + co2_c,1.3844718700960162e-12
ACKr,Acetate kinase,ac_c + atp_c <=> actp_c + adp_c,0.0025939459347128673
ACLS,Acetolactate synthase,h_c + 2.0 pyr_c --> alac__S_c + co2_c,1.980047077366829e-13
ACLS_a,Acetolactate synthase,h_c + pyr_c + thmpp_c --> co2_c + hethmpp_c,2.054080819538785e-12
ACLS_d,2-alpha-Hydroxyethylthiamine diphosphate lipoamide ,hethmpp_c + lpam_c <=> adhlam_c + thmpp_c,-4.5101677384126737e-13
ACLSb,Acetolactate synthase (step 2),2ahethmpp_c + pyr_c --> alac__S_c + thmpp_c,1.3908434762547566e-11
ACM6PH,N-acetylmuramate 6-phosphate hydrolase,acmum6p_c + h2o_c --> acgam6p_c + lac__D_c,1.5419979174705623e-12
ACMANApts,N-acetyl-D-mannosamine transport via PTS,acmana_e + pep_c --> acmanap_c + pyr_c,0.0
ACNAMt2pp,N-acetylneuraminate proton symport (periplasm),acnam_p + h_p --> acnam_c + h_c,1.0937195462918402e-12
ACNAMtex,N-acetylneuraminate transport via diffusion (extracellular to periplasm),acnam_e <=> acnam_p,1.0937099673406627e-12
ACNML,N-Acetylneuraminate lyase,acnam_c --> acmana_c + pyr_c,1.0937209622271997e-12
ACOAD1,Acyl-CoA dehydrogenase (butanoyl-CoA),b2coa_c + h_c + nadh_c --> btcoa_c + nad_c,1.8653542538630447e-11
ACOAD10f,Acyl CoA dehydrogenase  heptanoyl CoA ,fad_c + 2.0 h_c + hptcoa_c <=> fadh2_c + hp2coa_c,1.3965879234328904e-17
ACOAD14f,Acyl CoA dehydrogenase  Phenyloctanoyl CoA ,fad_c + 2.0 h_c + poctacoa_c <=> fadh2_c + pocta2coa_c,4.746587347955887e-17
ACOAD15f,Acyl CoA dehydrogenase  Phenylheptanoyl CoA ,fad_c + 2.0 h_c + phpcoa_c <=> fadh2_c + php2coa_c,4.875966336693061e-17
ACOAD16f,Acyl CoA dehydrogenase  Phenylhexanoyl CoA ,fad_c + 2.0 h_c + phxacoa_c <=> fadh2_c + phxa2coa_c,-9.512354698211164e-17
ACOAD17f,Acyl CoA dehydrogenase  Phenylpentanoyl CoA ,fad_c + 2.0 h_c + pptcoa_c <=> fadh2_c + ppt2coa_c,1.236581282114185e-16
ACOAD18f,Acyl CoA dehydrogenase  Phenylbutyryl CoA ,fad_c + 2.0 h_c + pbcoa_c <=> fadh2_c + pb2coa_c,1.239966766925242e-16
ACOAD1f,Acyl-CoA dehydrogenase (butanoyl-CoA),btcoa_c + fad_c --> b2coa_c + fadh2_c,0.006985206931109745
ACOAD1fr,Acyl-CoA dehydrogenase (butanoyl-CoA),b2coa_c + fadh2_c --> btcoa_c + fad_c,0.00698520691681275
ACOAD2,Acyl-CoA dehydrogenase (hexanoyl-CoA),h_c + hx2coa_c + nadh_c <=> hxcoa_c + nad_c,-0.013091300286552294
ACOAD20,Acyl CoA dehydrogenase  2 methylbutnoyl CoA ,2.0 2mbcoa_c + o2_c --> 2.0 2mb2coa_c + 2.0 h2o_c,1.8998686176373015e-13
ACOAD22f,Acyl CoA dehydrogenase  vaccenyl CoA ,fad_c + vacccoa_c <=> fadh2_c + vacc2coa_c,3.4904044947150687e-13
